PRODUCT_CODE;VENDOR_CODE;PRODUCT_NAME;PRODUCT_COLOR;BRAND;TYPE
PR00006;84109461;Carter;Blue;B4176;T361
PR00007;47685095;Auer;Blue;B3512;T204
PR00008;63125542;Matthews;Red;B1841;T322
PR00009;76348632;Willard;Silver;B3958;T328
PR00010;52248873;Hurst;Blue;B3349;T243
PR00011;25328632;Massey;Orange;B2619;T222
PR00012;33637991;Kennedy;Blue;B3978;T283
PR00013;80690378;Burks;Blue;B3068;T316
PR00014;64286756;Weeks;Blue;B4394;T195
PR00015;29003742;Schueller;Blue;B2613;T192
PR00016;97614717;Stimpson;Blue;B4571;T303
PR00017;12796067;Dooley;Silver;B3112;T199
PR00018;48689518;Powell;Red;B3088;T349
PR00019;95766439;Clark;Blue;B3149;T206
PR00020;13760743;Alton;Blue;B4236;T257
PR00021;75884173;Tomblin;Brown;B3808;T261
PR00022;21095923;Bustamante;Yellow;B4671;T291
PR00023;72203818;Hall;Purple;B3095;T156
PR00024;11874358;Crouch;Green;B3469;T307
PR00025;80874678;Odell;Blue;B5151;T226
PR00026;35624981;Works;Blue;B3076;T150
PR00027;05019455;Ramirez;Blue;B4152;T289
PR00028;67567399;Martell;Yellow;B3928;T272
PR00029;13194350;Martinez;Blue;B4520;T354
PR00030;06476682;Wilson;Green;B4508;T284
PR00031;67048821;Piedra;Blue;B2956;T254
PR00032;25626190;Belles;Green;B3331;T224
PR00033;27562301;Hassen;Blue;B5291;T255
PR00034;66455777;Schenck;Blue;B4114;T203
PR00035;94230492;Ross;Blue;B2990;T405
PR00036;28035417;Graham;Green;B3867;T206
PR00037;12393519;Skaggs;Blue;B5531;T224
PR00038;38493128;Alfonso;Green;B4079;T321
PR00039;01039049;Criss;Black;B4528;T282
PR00040;67939430;Pogue;Blue;B5480;T217
PR00041;19901845;Terry;Blue;B5302;T299
PR00042;38749124;Landon;Blue;B3738;T185
PR00043;96625604;Nelson;Blue;B3703;T238
PR00044;94877716;Salcido;Red;B5138;T282
PR00045;27336694;Bromley;Blue;B4137;T210
PR00046;79399121;Lofton;Red;B2778;T196
PR00047;20124857;Cosme;Black;B3391;T121
PR00048;35669523;Ivey;Black;B3886;T328
PR00049;31018632;Sabella;Red;B3178;T135
PR00050;93098700;Shoemake;Blue;B3670;T315
PR00051;72695581;Buck;Red;B5119;T250
PR00052;66447480;McNemar;Green;B3771;T397
PR00053;80256199;Bell;Blue;B2804;T286
PR00054;03313080;Jones;Purple;B2756;T162
PR00055;07493051;Wheeler;Purple;B1748;T184
PR00056;21807545;Beery;Orange;B3200;T209
PR00057;40542251;Buck;Blue;B5665;T336
PR00058;25688869;Romo;Blue;B2851;T207
PR00059;49994433;Diaz;Blue;B4340;T192
PR00060;52609688;Garner;Blue;B4272;T235
PR00061;97150818;Howes;Red;B3977;T208
PR00062;60791711;Waldroup;Red;B3834;T307
PR00063;83726625;Shipman;Blue;B4739;T222
PR00064;44033659;Clancy;White;B2691;T386
PR00065;34254013;Strickland;Purple;B4976;T075
PR00066;90960815;Kolb;Purple;B3797;T229
PR00067;43917421;Hardy;Blue;B4907;T284
PR00068;84168813;Morales;Brown;B4688;T253
PR00069;63881151;Grant;Green;B5314;T328
PR00070;63749969;Coulson;Brown;B4906;T280
PR00071;91993894;Gooding;Blue;B3758;T202
PR00072;57168991;Thorpe;Blue;B4098;T251
PR00073;70084102;Sherrod;Blue;B4334;T296
PR00074;20836778;Bridges;Purple;B3836;T334
PR00075;10605929;Ignacio;Blue;B3853;T227
PR00076;04881164;Kayser;Blue;B5378;T451
PR00077;84313537;Quintero;Blue;B4247;T197
PR00078;43088154;Cudjoe;Blue;B3765;T252
PR00079;48718739;Dodge;Blue;B3919;T242
PR00080;76403908;Holt;Green;B4850;T183
PR00081;14031802;Price;Red;B4055;T261
PR00082;47286860;Finn;Blue;B3899;T301
PR00083;07352743;Milbourn;Green;B4424;T258
PR00084;78759830;Heredia;Blue;B4442;T228
PR00085;48799060;Luna;Blue;B2816;T218
PR00086;62091382;Bowers;Purple;B3484;T226
PR00087;96893181;Asher;Green;B3547;T225
PR00088;76360917;Wiley;Green;B3965;T292
PR00089;33724067;Williams;Green;B2981;T324
PR00090;13180569;Selvidge;Red;B3142;T239
PR00091;01687770;Slack;Blue;B3123;T290
PR00092;87435283;Mahon;Red;B5930;T275
PR00093;03058212;Euler;Purple;B4706;T244
PR00094;73280543;Hodge;Black;B4863;T224
PR00095;96252639;Freeland;Red;B5399;T378
PR00096;27644395;Pierce;Green;B2839;T302
PR00097;40989779;Brown;Purple;B3686;T255
PR00098;47060754;Dean;Green;B4807;T335
PR00099;95541636;Davis;Blue;B4156;T236
PR00100;80754920;Sayers;Blue;B3270;T243
PR00101;32014302;Matsuda;Blue;B4294;T259
PR00102;79670962;Keen;Blue;B3638;T329
PR00103;70898055;Bland;Blue;B4436;T207
PR00104;60542019;Flores;Blue;B4221;T264
PR00105;22499951;Lowe;Brown;B4040;T221
PR00106;83399246;Acree;Yellow;B4724;T184
PR00107;69591062;Spencer;Blue;B4558;T265
PR00108;91532106;Martinez;Green;B2931;T229
PR00109;26448954;Kates;Purple;B3348;T282
PR00110;19686302;Lease;Green;B5011;T166
PR00111;89633904;Anderson;Red;B4492;T217
PR00112;89574415;Hanna;Blue;B3096;T338
PR00113;08332572;Wilkinson;Blue;B4032;T214
PR00114;82833049;Mitchem;Black;B3650;T313
PR00115;00656051;Roger;Purple;B1672;T251
PR00116;33923220;Clinton;Orange;B3961;T236
PR00117;33031137;Petrie;Green;B2039;T339
PR00118;49789809;Phillips;Orange;B2820;T317
PR00119;83737944;Renfroe;Blue;B4906;T306
PR00120;46419666;Campbell;Purple;B4190;T232
PR00121;38693502;Haggard;Green;B2309;T254
PR00122;57108997;Salazar;Green;B4980;T329
PR00123;10245493;Chapman;Brown;B5070;T258
PR00124;65719160;Colucci;Blue;B5221;T203
PR00125;00226507;Foltz;Purple;B4116;T308
PR00126;02109099;Howell;Green;B4098;T203
PR00127;77578313;Hill;Blue;B2723;T209
PR00128;64837287;Besser;Blue;B2949;T255
PR00129;26309922;Aikens;Blue;B6407;T291
PR00130;06059272;Rodriguez;Blue;B3973;T255
PR00131;07232379;Morris;Blue;B4457;T191
PR00132;39904189;Lacey;Blue;B6005;T266
PR00133;87707777;Nagle;Blue;B4597;T299
PR00134;83498802;Hood;Blue;B4052;T231
PR00135;63524506;Brizendine;Blue;B5499;T373
PR00136;16821668;Bishop;Blue;B4217;T141
PR00137;06790195;Hardy;Blue;B4031;T196
PR00138;91146892;Lee;Green;B6058;T339
PR00139;13855483;Ratliff;Green;B3755;T220
PR00140;31622448;Wilkerson;Green;B3676;T215
PR00141;78573854;Hamilton;Blue;B4510;T249
PR00142;29655276;Orr;Blue;B5244;T190
PR00143;37797532;Bueche;Brown;B3468;T271
PR00144;73694747;Wilson;Green;B3122;T200
PR00145;82963708;Phillips;Blue;B3687;T202
PR00146;41585646;Fugate;Blue;B4006;T215
PR00147;33763917;Withrow;Black;B3618;T343
PR00148;32027244;Kieffer;Black;B3978;T227
PR00149;46868858;Garth;Blue;B2477;T319
PR00150;16236976;Stanley;Red;B5658;T307
PR00151;66110770;Coleman;Orange;B5270;T321
PR00152;50134432;Green;Blue;B2483;T309
PR00153;93141334;Monahan;Brown;B4703;T199
PR00154;48367720;Sims;Purple;B3476;T336
PR00155;64470346;Barba;Brown;B5676;T315
PR00156;69499103;Boyd;Black;B3293;T169
PR00157;90359592;Williams;Blue;B5640;T178
PR00158;17877255;Fritz;Red;B3174;T280
PR00159;60362519;Brown;Red;B5375;T307
PR00160;45495206;Lord;Blue;B4657;T186
PR00161;34368920;Ross;Black;B3986;T258
PR00162;18123754;Hage;Blue;B4020;T279
PR00163;45982477;Weaver;Blue;B3975;T359
PR00164;05965850;Brunner;Green;B5427;T186
PR00165;61541977;Henderson;Purple;B4210;T321
PR00166;53447194;Hernandez;Brown;B2946;T191
PR00167;41340454;Martin;Green;B5011;T194
PR00168;90011091;Ray;Red;B3805;T160
PR00169;09094742;South;Blue;B4065;T240
PR00170;28887602;Hires;Red;B3427;T299
PR00171;98113432;Nelson;Red;B3719;T267
PR00172;64103882;Agee;Red;B3031;T270
PR00173;36251429;Hill;Purple;B3003;T223
PR00174;18522587;McClain;Blue;B5878;T253
PR00175;32835527;King;Blue;B4235;T280
PR00176;28268447;Oliver;Blue;B3131;T207
PR00177;11619800;Macias;Black;B5400;T272
PR00178;25156687;Salazar;Purple;B5736;T226
PR00179;82294821;Zamora;Red;B4515;T254
PR00180;98658250;Tomas;Red;B4207;T201
PR00181;65942413;Scott;Black;B3023;T077
PR00182;75580334;Pearce;Blue;B4487;T239
PR00183;68000377;Whitford;Blue;B5095;T297
PR00184;70303499;Harrington;Blue;B4435;T370
PR00185;11519130;Frechette;Yellow;B3859;T256
PR00186;73700874;Burchfield;Orange;B4876;T239
PR00187;11062148;Rubio;Blue;B5166;T216
PR00188;21623038;Brown;Blue;B4348;T348
PR00189;65431935;Delgado;Blue;B3609;T232
PR00190;63219973;Shultz;Blue;B5730;T292
PR00191;59639615;Ware;Purple;B3832;T192
PR00192;01536879;Schaller;Purple;B5298;T308
PR00193;37892015;Elwood;Blue;B5176;T286
PR00194;70145684;Delgado;Green;B3976;T363
PR00195;06171039;Anaya;Orange;B3058;T256
PR00196;33281936;Bradford;Blue;B3162;T234
PR00197;06515890;Nations;Blue;B4191;T204
PR00198;26686539;Porter;Black;B4934;T190
PR00199;90664565;Travers;Brown;B5098;T357
PR00200;54687370;Caswell;Orange;B4859;T253
PR00201;03551364;Gonzalez;Green;B4451;T227
PR00202;56325653;Bryant;Blue;B1786;T248
PR00203;87318533;Ramos;Orange;B4664;T318
PR00204;28643415;Springer;Orange;B3453;T210
PR00205;32963357;Brown;Green;B3633;T257
PR00206;38893492;Smiley;Blue;B2490;T315
PR00207;59871058;Burleson;Orange;B4901;T273
PR00208;53434483;Chavez;Green;B2485;T291
PR00209;89137638;Saylor;Blue;B4859;T270
PR00210;09968644;Staub;Red;B4048;T191
PR00211;98810980;Rowe;Blue;B5232;T196
PR00212;46576699;Dehart;Purple;B3900;T317
PR00213;74435859;Williams;Green;B3488;T219
PR00214;84305884;Clemons;Blue;B3840;T206
PR00215;23653565;Ellis;Purple;B6290;T236
PR00216;69841396;Fessenden;Blue;B4550;T308
PR00217;34677340;Atkinson;Blue;B5851;T199
PR00218;87701082;Stevens;Brown;B3851;T212
PR00219;75731780;Morse;Green;B4487;T327
PR00220;40375577;Bartels;Blue;B3352;T251
PR00221;41889234;Hinshaw;Orange;B4859;T257
PR00222;85513480;Byrd;Green;B4579;T200
PR00223;03517895;McNeil;Purple;B2391;T151
PR00224;57054590;Blaze;Blue;B5621;T319
PR00225;63480657;Gomez;Orange;B4720;T220
PR00226;67971305;Bisson;Blue;B3410;T269
PR00227;47306830;Joseph;Blue;B4344;T210
PR00228;48581686;Campbell;Purple;B4749;T332
PR00229;39472613;Marsh;Red;B4152;T235
PR00230;79292505;Diaz;Blue;B6086;T302
PR00231;58206281;Prince;Green;B3701;T320
PR00232;99506812;Torres;Blue;B2604;T369
PR00233;45394845;Pritchard;Blue;B4234;T243
PR00234;27814433;Ruffin;Purple;B3377;T275
PR00235;66901922;Sherman;Red;B4176;T212
PR00236;88098425;Canizales;Red;B5557;T211
PR00237;81768635;Shaver;Blue;B4646;T312
PR00238;05627422;McGinty;Black;B3421;T155
PR00239;33901450;Wilson;Blue;B4496;T151
PR00240;09309667;McElroy;Black;B4408;T257
PR00241;96409488;Montemayor;Blue;B5310;T223
PR00242;75055573;Johnson;Black;B3174;T321
PR00243;21230910;Chu;Brown;B1905;T387
PR00244;95157974;David;Black;B3354;T265
PR00245;43086778;Scott;Blue;B3771;T229
PR00246;55222953;Braun;Red;B2850;T288
PR00247;94143374;Howland;Red;B3669;T195
PR00248;71005133;Allen;Green;B3149;T202
PR00249;86376320;Helm;Blue;B2680;T282
PR00250;71645345;Orourke;Blue;B2528;T210
PR00251;02861477;Banker;Black;B4380;T374
PR00252;36540497;Howard;Blue;B2613;T293
PR00253;60243660;Bowles;Brown;B5076;T359
PR00254;04295517;Bucher;Blue;B4428;T097
PR00255;71939182;Stiff;Blue;B3826;T192
PR00256;80202551;Hover;Orange;B2532;T233
PR00257;81720289;Newkirk;Black;B4264;T312
PR00258;64130442;Foster;Orange;B3618;T230
PR00259;86203059;Cummings;Black;B3807;T277
PR00260;79140481;Willems;Silver;B4248;T267
PR00261;82239730;Davis;Brown;B4319;T350
PR00262;79500638;Robinson;Blue;B4556;T238
PR00263;76058534;Donaldson;Blue;B4890;T233
PR00264;10683851;Fry;Green;B3941;T276
PR00265;00779386;Garcia;Blue;B4551;T257
PR00266;40136967;Patterson;Black;B3036;T218
PR00267;50154823;McInnis;Blue;B4007;T259
PR00268;64540087;Jones;Green;B3248;T401
PR00269;03049949;Nida;Blue;B2163;T261
PR00270;53579943;Riser;Black;B2966;T237
PR00271;83210306;Braun;Blue;B3673;T141
PR00272;63318838;Pimentel;Purple;B5243;T054
PR00273;25082446;Morris;Purple;B3596;T335
PR00274;75834798;Netherton;Green;B1836;T244
PR00275;51830461;Cummins;Blue;B4617;T247
PR00276;85079783;Miller;Blue;B3478;T234
PR00277;61080899;Kerr;Blue;B2299;T219
PR00278;90521318;Caldwell;Blue;B3794;T172
PR00279;47396754;Young;Blue;B4224;T244
PR00280;01475024;Petersen;Orange;B2576;T256
PR00281;34852713;Waltz;Green;B4789;T201
PR00282;15862827;Diaz;Green;B3154;T300
PR00283;48044459;Erickson;Brown;B3079;T234
PR00284;06388258;Headrick;Blue;B5020;T153
PR00285;80874566;Gray;Blue;B5036;T227
PR00286;40445899;Ross;Orange;B3075;T167
PR00287;13043912;Midkiff;Blue;B3130;T334
PR00288;91825093;Crites;Purple;B3998;T122
PR00289;09847680;Young;Blue;B4356;T143
PR00290;42398865;Sullivan;Black;B3596;T344
PR00291;19494850;Corder;Orange;B4215;T378
PR00292;59511393;Lopez;Green;B4611;T225
PR00293;46778247;Winn;Blue;B5425;T300
PR00294;26222983;Yancy;Black;B6560;T373
PR00295;78112047;Stephenson;Green;B5202;T262
PR00296;81758670;Smith;Green;B5556;T299
PR00297;78110156;Rafferty;Purple;B4580;T360
PR00298;59129370;Hurtado;Blue;B3426;T195
PR00299;24923571;Miller;Black;B4474;T290
PR00300;96556044;Daves;Blue;B4151;T355
PR00301;25186611;Olson;Green;B4269;T264
PR00302;39316530;Keith;Black;B3188;T314
PR00303;74163810;Williams;Green;B5142;T321
PR00304;54585144;Kidder;Blue;B3606;T254
PR00305;59360755;Deleon;Blue;B6017;T349
PR00306;06293471;Stewart;Blue;B4931;T156
PR00307;90008257;Lorenzen;Green;B4422;T239
PR00308;66473089;Cole;Blue;B2165;T273
PR00309;55127307;Gibson;Black;B3684;T216
PR00310;14054448;Rodriguez;Blue;B4320;T332
PR00311;96162479;Read;Red;B4750;T211
PR00312;75175578;McCutchen;Blue;B5598;T256
PR00313;13140153;Fisher;Green;B3789;T229
PR00314;43778360;Johnson;Blue;B4147;T166
PR00315;92757454;Greene;Purple;B3748;T278
PR00316;20985778;Logan;Blue;B4489;T243
PR00317;39087116;Andrews;Black;B3047;T279
PR00318;00128465;Cummings;Blue;B2299;T230
PR00319;89019747;Miller;Blue;B3680;T228
PR00320;14602216;Morse;Blue;B3675;T212
PR00321;26647592;Houston;Green;B3098;T267
PR00322;04180168;Hill;Blue;B4393;T350
PR00323;25460471;Washburn;Blue;B2838;T249
PR00324;45033676;Williams;White;B3037;T232
PR00325;79150576;Hickman;Black;B2528;T414
PR00326;01891285;Torres;Blue;B3657;T220
PR00327;28782621;Bryant;Blue;B4099;T219
PR00328;17829742;Phu;Blue;B3632;T273
PR00329;13806638;Wetherington;Green;B2128;T220
PR00330;92752199;Williams;Blue;B3063;T279
PR00331;60271972;Smith;Blue;B4068;T294
PR00332;97564238;Delgado;Blue;B3492;T156
PR00333;03067923;Alicea;Blue;B3797;T295
PR00334;20584973;Miller;Blue;B4620;T297
PR00335;38335770;Torres;Purple;B3994;T181
PR00336;20540596;Duggan;Blue;B4697;T264
PR00337;57502739;Rutledge;Blue;B4014;T378
PR00338;61008408;Stovall;Blue;B5322;T195
PR00339;92780727;Ross;Red;B2780;T227
PR00340;02646166;Coughlin;Black;B5153;T245
PR00341;54260445;Cullen;Blue;B4385;T297
PR00342;09390544;Smith;Blue;B4002;T238
PR00343;91002745;Giron;Green;B4844;T272
PR00344;03386945;Manning;Purple;B6456;T194
PR00345;69049578;Bostick;Green;B5164;T309
PR00346;76594640;Collins;Purple;B4811;T065
PR00347;80901994;Seals;Green;B3375;T203
PR00348;58993889;Glenn;Silver;B5421;T265
PR00349;11043364;Giroux;Green;B4121;T288
PR00350;84844643;Solis;Green;B2895;T303
PR00351;90250652;Epperson;Blue;B4562;T109
PR00352;81241668;Guerrero;Black;B4711;T223
PR00353;67167099;Foley;Orange;B3333;T157
PR00354;66666699;Futrell;Blue;B3978;T217
PR00355;72354181;Harris;Blue;B3144;T358
PR00356;61145229;Bush;Black;B4194;T146
PR00357;65914396;Fanning;Purple;B3366;T307
PR00358;12801938;Green;Blue;B3235;T347
PR00359;51230916;Rodriguez;Purple;B4224;T300
PR00360;83208660;Hewitt;Blue;B2558;T274
PR00361;31846972;Harris;Black;B5454;T239
PR00362;50263070;Talmage;Green;B3364;T188
PR00363;39468220;Harrison;Blue;B5701;T250
PR00364;61819487;Walters;Blue;B4443;T229
PR00365;94265292;Moreno;Blue;B3900;T254
PR00366;35801226;Sorrells;Blue;B3678;T235
PR00367;28860183;Ramos;Blue;B2402;T254
PR00368;24937670;Price;Black;B3906;T315
PR00369;65192443;Briese;Purple;B4788;T254
PR00370;44249752;Earley;Red;B2836;T247
PR00371;10298129;Gates;Blue;B2599;T365
PR00372;74738030;Fisher;Blue;B2701;T334
PR00373;68505493;Hunt;Black;B3264;T337
PR00374;48326092;Finn;Green;B4299;T248
PR00375;30752387;Duvall;Green;B4507;T259
PR00376;67358898;Jones;Blue;B4400;T244
PR00377;69683750;Mata;Green;B3727;T289
PR00378;14435910;Skipper;Blue;B1638;T231
PR00379;80068630;Martinez;Green;B4220;T301
PR00380;20888718;Bowser;Black;B2723;T176
PR01881;28373296;Morris;Purple;B4263;T354
PR01882;30385858;Clifford;Orange;B4820;T292
PR01883;32651096;Mickelsen;Blue;B4374;T228
PR01884;56768950;Morey;Blue;B5271;T252
PR01885;39707194;Sandoval;Blue;B3908;T236
PR01886;17107333;Williams;Brown;B5157;T119
PR01887;87770378;Edgerton;Red;B3921;T237
PR01888;19189742;Wilson;Green;B3637;T186
PR01889;52795748;Gaither;Red;B2167;T310
PR01890;82449047;Welch;Blue;B4508;T273
PR01891;14836625;Hollis;Green;B4332;T237
PR01892;68875011;Bacon;Purple;B2594;T227
PR01893;18456375;Jacobsen;Red;B4770;T240
PR01894;74490777;Johnson;Green;B4748;T183
PR01895;82239363;Guzman;Blue;B4002;T317
PR01896;32541189;Seymour;Orange;B4026;T363
PR01897;81072690;Tate;Orange;B4613;T264
PR01898;32173664;Stiller;Blue;B3400;T295
PR01899;09182779;Wright;Blue;B2806;T345
PR01900;32203548;Wilson;White;B4643;T256
PR01901;99076572;Briggs;Blue;B2771;T189
PR01902;78364338;Oakes;Blue;B4734;T231
PR01903;19703606;Poole;Red;B3215;T291
PR01904;60956254;Howell;Orange;B3439;T253
PR01905;03769434;Miller;Blue;B3136;T161
PR01906;23957184;Arias;Blue;B2144;T199
PR01907;82239084;Shipman;Purple;B4880;T233
PR01908;95084379;Whitehead;Green;B4532;T354
PR01909;16551114;Williams;Red;B2884;T226
PR01910;32201813;Decker;Purple;B4507;T283
PR01911;54714201;Culpepper;Blue;B4749;T229
PR01912;90073795;Williams;Blue;B4028;T338
PR01913;56951707;Eaton;Blue;B4745;T318
PR01914;98902685;Jones;Blue;B5829;T328
PR01915;81843449;Parrott;Blue;B4864;T310
PR01916;84066394;Spahr;Blue;B4970;T345
PR01917;41049487;Warren;Purple;B4223;T260
PR01918;66387201;Blackford;Red;B5150;T325
PR01919;99781961;Garcia;Green;B3994;T263
PR01920;21410649;Dyer;Green;B4383;T264
PR01921;03136183;Williams;Blue;B3344;T242
PR01922;96710267;Wherry;Purple;B3348;T210
PR01923;55435076;Portillo;Red;B4317;T260
PR01924;87013343;Barrett;Red;B4304;T217
PR01925;16797836;Murphy;Blue;B3580;T334
PR01926;88523447;Smith;Green;B3548;T224
PR01927;16007244;Wong;Black;B5212;T170
PR01928;47822471;Wilkins;Blue;B3540;T278
PR01929;85665162;Cross;Green;B3980;T396
PR01930;39598964;Anderson;Blue;B3794;T300
PR01931;81422242;Henderson;Blue;B3443;T371
PR01932;43510586;Smith;Green;B3168;T245
PR01933;75545147;Fernandez;Blue;B3432;T241
PR01934;49133972;Rutherford;Purple;B2159;T297
PR01935;42020471;Rees;Blue;B2986;T187
PR01936;12653356;Collins;Brown;B4348;T216
PR01937;56416759;Lane;Blue;B4490;T226
PR01938;38939170;Giddings;Blue;B4202;T327
PR01939;02554527;Leach;Red;B5337;T215
PR01940;91296414;King;Blue;B3696;T271
PR01941;96690521;Ingraham;Blue;B1278;T236
PR01942;32515402;Dickerson;Blue;B4204;T314
PR01943;07368284;Wild;Red;B4218;T227
PR01944;43390481;Sheppard;Blue;B2756;T165
PR01945;58339525;Gardiner;Blue;B4061;T139
PR01946;13488773;Tran;Blue;B3846;T213
PR01947;68233821;Harmon;Purple;B4273;T257
PR01948;36079132;Short;Green;B4051;T222
PR01949;91008500;Belton;Blue;B3983;T203
PR01950;07467532;Berry;Brown;B2227;T275
PR01951;04007950;Jones;Blue;B1897;T351
PR01952;29564513;Menard;Orange;B3355;T280
PR01953;42619345;Williams;Purple;B4970;T173
PR01954;90826692;Asbury;Blue;B3916;T251
PR01955;58638305;Brewer;Red;B1945;T089
PR01956;70573710;Moon;Purple;B2966;T228
PR01957;74237909;Broadway;Blue;B2699;T258
PR01958;78735243;Blount;Green;B3726;T268
PR01959;82124498;Gibson;Blue;B5162;T290
PR01960;74158496;Jones;Blue;B4890;T221
PR01961;35015297;Myrick;Red;B4748;T379
PR01962;17461820;Conley;Blue;B3811;T203
PR01963;04683850;Sims;Blue;B4305;T317
PR01964;47549979;Thomas;Blue;B4785;T260
PR01965;04162991;Thornton;Purple;B3634;T270
PR01966;16188822;Faria;Black;B3017;T332
PR01967;54068113;Whitmire;Blue;B2735;T326
PR01968;96453799;Goodloe;Yellow;B2904;T242
PR01969;37935503;Kaczmarek;White;B4346;T216
PR01970;86742322;Lile;Brown;B3105;T320
PR01971;67132903;Hayden;Blue;B3892;T229
PR01972;09935757;Benson;Blue;B5852;T371
PR01973;32035959;Levine;Yellow;B3463;T233
PR01974;27751666;Macleod;Blue;B5132;T247
PR01975;40517021;Veale;Red;B4759;T177
PR01976;10295861;Hill;Blue;B5368;T367
PR01977;71865905;Carlson;Green;B3469;T238
PR01978;15110132;Taylor;Blue;B3655;T236
PR01979;87409907;Sherman;Blue;B6095;T340
PR01980;33562118;Lewis;Brown;B2767;T251
PR01981;82410252;Bartley;Black;B6669;T275
PR01982;11693323;Lewis;Green;B4313;T272
PR01983;64562597;Wolfe;Silver;B3479;T192
PR01984;49667916;Thomas;Green;B3682;T212
PR01985;63287711;Lineberger;Blue;B4314;T262
PR01986;82270052;Mora;Blue;B2019;T233
PR01987;87456140;Haynes;Blue;B2249;T292
PR01988;16032369;Newport;Green;B5162;T299
PR01989;38065471;Miller;Blue;B2275;T234
PR01990;72850034;Adams;Blue;B4561;T259
PR01991;61579656;Fromm;Purple;B4735;T296
PR01992;85856589;Smith;Green;B4252;T325
PR01993;19645915;Suarez;Green;B2673;T227
PR01994;17400708;Rudolph;Blue;B1795;T217
PR01995;04467207;Clark;Blue;B2760;T325
PR01996;71675102;Mathew;Black;B2745;T261
PR01997;15953731;Shanley;Blue;B3722;T184
PR01998;96467970;Richards;Purple;B4198;T332
PR01999;70811843;Jackson;Blue;B2536;T283
PR02000;66301228;Rios;Blue;B2763;T252
PR02001;62398656;Burke;Blue;B5705;T255
PR02002;15700586;Daniel;Orange;B5269;T205
PR02003;71061721;Drolet;Green;B2677;T251
PR02004;50776089;Brown;Blue;B4796;T263
PR02005;25231858;Castillo;Black;B5813;T191
PR02006;28341118;Brumbaugh;Green;B4621;T267
PR02007;34234806;Padgett;Green;B4600;T353
PR02008;81108563;White;Blue;B6481;T290
PR02009;72060109;McCrary;Green;B4372;T197
PR02010;32564701;Rodney;Blue;B4341;T314
PR02011;00164528;Dunbar;Orange;B3966;T250
PR02012;87083544;Livingston;Blue;B2607;T251
PR02013;74716073;McLeod;Green;B4522;T274
PR02014;04061255;Loy;Blue;B4258;T260
PR02015;12653380;Cobb;Blue;B1979;T264
PR02016;36300776;Lavery;Red;B3413;T178
PR02017;39357935;Islam;Purple;B2615;T253
PR02018;09508520;Spurgeon;Blue;B3829;T288
PR02019;29066489;Patton;Blue;B3666;T313
PR02020;78698341;White;Green;B4804;T203
PR02021;78568276;Danielson;Blue;B2759;T221
PR02022;94408091;McCord;Blue;B3721;T211
PR02023;05337282;Kopp;Blue;B2362;T185
PR02024;75799576;Logan;Red;B3494;T197
PR02025;18614877;Brown;Green;B4460;T247
PR02026;29852316;Huff;Blue;B4487;T288
PR02027;36112707;Larkins;Red;B3633;T368
PR02028;62674068;Will;Blue;B3510;T214
PR02029;46330816;Dyer;Blue;B5359;T276
PR02030;60509547;Fisher;Blue;B4461;T214
PR02031;36989832;Carlton;Blue;B3588;T251
PR02032;07862227;Savage;Green;B6066;T224
PR02033;89585135;Gibbs;Black;B4464;T157
PR02034;38913636;Holmes;Blue;B2329;T319
PR02035;77603222;Arnold;Black;B2523;T275
PR02036;40019730;Jarvis;Purple;B5341;T188
PR02037;22756814;Dumas;Green;B3878;T310
PR02038;00806985;Jordan;White;B4052;T256
PR02039;63258347;Reed;Purple;B3937;T237
PR02040;35291531;Sears;Blue;B4614;T247
PR02041;98301434;Roger;Red;B4591;T234
