postal_code,address,city,country,,
225407,"ул. Вильчковского, 184, корп. 2",г. Барановичи,Беларусь,,
225410,"ул. Фроленкова, 40, пом. 32",г. Барановичи,Беларусь,,
225409,"ул. Брестская, 279, корп. Б",г. Барановичи,Беларусь,,
225409,"ул. Димитрова, 33",г. Барановичи,Беларусь,,
225409,"ул. Брестская, 295, корп. Б",г. Барановичи,Беларусь,,
225320,"мр-н Тексер, 7-25",г. Барановичи,Беларусь,,
225413,"ул. Тексер, 4",г. Барановичи,Беларусь,,
225409,"пер. Физкультурный, 10",г. Барановичи,Беларусь,,
225320,"ул. Брестская, 7",г. Барановичи,Беларусь,,
225409,"ул. Чурилина, 1, пом. 1",г. Барановичи,Беларусь,,
225411,"ул. Кирова, 184",г. Барановичи,Беларусь,,
225320,"ул. 50 лет ВЛКСМ, 3",г. Барановичи,Беларусь,,
225416,"ул. Наконечникова, 27/1",г. Барановичи,Беларусь,,
225409,"ул. Лермонтова, 37/5",г. Барановичи,Беларусь,,
225409,"ул. Царюка, 64, корп. 1",г. Барановичи,Беларусь,,
225409,"ул. Царюка, 64, корп. 1",г. Барановичи,Беларусь,,
225417,а/я 10,г. Барановичи,Беларусь,,
225320,"ул. Пролетарская, 48, корп. А",г. Барановичи,Беларусь,,
225413,"Слонимское шоссе, 53",г. Барановичи,Беларусь,,
225328,"ул. Вежновца, 2",г. Барановичи,Беларусь,,
225328,"ул. Едунова, 6",г. Барановичи,Беларусь,,
225328,"ул. 17 Сентября, 63",г. Барановичи,Беларусь,,
225409,"ул. Горького, 56",г. Барановичи,Беларусь,,
225409,"Слонимское шоссе, 16/1",г. Барановичи,Беларусь,,
225409,"ул. Советская, 82",г. Барановичи,Беларусь,,
225415,"ул. 50 лет ВЛКСМ, 5",г. Барановичи,Беларусь,,
225320,"ул. Кирова, 50",г. Барановичи,Беларусь,,
225320,"пр-т Советский, 33",г. Барановичи,Беларусь,,
225324,,г. Барановичи,Беларусь,,
225406,"ул. Комсомольская, 89",г. Барановичи,Беларусь,,
225320,"ул. Тельмана, 67",г. Барановичи,Беларусь,,
225401,"ул. Новаторов, 16",г. Барановичи,Беларусь,,
225417,"пер. 2-й Р. Люксембург, 15",г. Барановичи,Беларусь,,
225333,"с/с Полонковский, ул. Родниковая, 97",г. Барановичи,Беларусь,,
225331,"ул. Вильчковского, 184Б-2",г. Барановичи,Беларусь,,
225409,"ул. Гагарина, 25-9",г. Барановичи,Беларусь,,
225311,"ул. Новая, 2",г. Барановичи,Беларусь,,
225406,"ул. М. Казея, 16",г. Барановичи,Беларусь,,
225417,"ул. Тельмана, 219",г. Барановичи,Беларусь,,
225409,"ул. Тельмана, 100",г. Барановичи,Беларусь,,
225307,"ул. Вильчковского, 165, корп. Б",г. Барановичи,Беларусь,,
225331,"ул. Доминикана, 157",г. Барановичи,Беларусь,,
225410,"ул. Казакова, 62",г. Барановичи,Беларусь,,
225409,"ул. Советская, 82",г. Барановичи,Беларусь,,
222917,"пр-т Советский, 35, пав. 2",г. Барановичи,Беларусь,,
225409,"ул. Домашевичская, 9",г. Барановичи,Беларусь,,
225416,"ул. Жукова, 2/2",г. Барановичи,Беларусь,,
225410,"ул. Кирова, 79А",г. Барановичи,Беларусь,,
225409,"ул. Репина, 67, корп. А",г. Барановичи,Беларусь,,
225413,"ул. Бадака, 80",г. Барановичи,Беларусь,,
225405,"ул. Ф. Скорины, 4-76",г. Барановичи,Беларусь,,
225409,"ул. Брестская, 273",г. Барановичи,Беларусь,,
225409,"ул. Советская, 60",г. Барановичи,Беларусь,,
225409,"ул. Ленина, 10, корп. А",г. Барановичи,Беларусь,,
225352,д. 27,г. Барановичи,Беларусь,,
225413,"ул. Брестская, 270В",г. Барановичи,Беларусь,,
225416,"б-р Карвата, 6, корп. А",г. Барановичи,Беларусь,,
225409,"ул. Притыцкого, 26",г. Барановичи,Беларусь,,
225409,"ул. 50 лет ВЛКСМ, 4, корп. 1",г. Барановичи,Беларусь,,
225409,"ул. Царюка, 7",г. Барановичи,Беларусь,,
225405,"ул. 50 лет ВЛКСМ, 43",г. Барановичи,Беларусь,,
225320,"ул. Железнодорожная, 3-568/10",г. Барановичи,Беларусь,,
225357,"с/с Подгорновский, 371",г. Барановичи,Беларусь,,
225409,"ул. Красноармейская, 18А",г. Барановичи,Беларусь,,
225360,"ул. Новая, 12",г. Барановичи,Беларусь,,
225410,"ул. Фабричная, 7, корп. 1, комн. 3",г. Барановичи,Беларусь,,
225417,"ул. Циолковского, 4-7",г. Барановичи,Беларусь,,
225316,"ТЦ ""Жемчужный"" ( 1 этаж)",г. Барановичи,Беларусь,,
225409,"ул. Комсомольская, 22",г. Барановичи,Беларусь,,
225415,"с/с Малаховецкий, АБК ИПК №1",г. Барановичи,Беларусь,,
225409,"б-р Штоккерау, 2, корп. А",г. Барановичи,Беларусь,,
225413,"Слонимское шоссе, 12",г. Барановичи,Беларусь,,
225407,"ул. Вильчковского, 5",г. Барановичи,Беларусь,,
225406,"ул. Железнодорожная, 1, корп. А",г. Барановичи,Беларусь,,
225300,,г. Барановичи,Беларусь,,
225409,"ул. Ленина, 21",г. Барановичи,Беларусь,,
225409,"ул. Вильчковского, 159",г. Барановичи,Беларусь,,
225409,"ул. Советская, 65",г. Барановичи,Беларусь,,
225320,"ул. Притыцкого, 67",г. Барановичи,Беларусь,,
225409,"ул. Чурилина, 1, корп. В",г. Барановичи,Беларусь,,
225409,"ул. Холостякова, 63",г. Барановичи,Беларусь,,
225406,"ул. Кудрина, д. 54, корп. А",г. Барановичи,Беларусь,,
225409,"ул. Тургенева, 14/1",г. Барановичи,Беларусь,,
225409,"ул. Советская, 59",г. Барановичи,Беларусь,,
225409,"ул. Фабричная, 18",г. Барановичи,Беларусь,,
225409,"ул. Калинина, 29",г. Барановичи,Беларусь,,
225409,"ул. Коммунистическая, 7, корп. А",г. Барановичи,Беларусь,,
225409,"ул. Наконечникова, 5",г. Барановичи,Беларусь,,
225409,"ул. Парковая, 19",г. Барановичи,Беларусь,,
225409,"ул. Комарова, 13",г. Барановичи,Беларусь,,
225413,"ул. Брестская, 279, корп. Б",г. Барановичи,Беларусь,,
225417,"ул. Тельмана, 159-48",г. Барановичи,Беларусь,,
225316,"ул. Ленина, 3",г. Барановичи,Беларусь,,
225316,"ул. Ленина, 3",г. Барановичи,Беларусь,,
225409,"ул. Советская, 74А",г. Барановичи,Беларусь,,
225407,"ул. Вильчковского, 184, корп. 2",г. Барановичи,Беларусь,,
225320,"ул. Войкова, 25Г",г. Барановичи,Беларусь,,
225404,"ул. Войкова, 16",г. Барановичи,Беларусь,,
225417,"Минский парк, 10",г. Барановичи,Беларусь,,
225411,"пр-т Советский, 47",г. Барановичи,Беларусь,,
225410,"ул. Кирова, 75",г. Барановичи,Беларусь,,
225410,"ул. Фроленкова, 1",г. Барановичи,Беларусь,,
225409,"ул. Калинина, 140",г. Барановичи,Беларусь,,
225409,"ул. Комсомольская, 25",г. Барановичи,Беларусь,,
225409,"ул. Царюка, 64, корп. 1",г. Барановичи,Беларусь,,
225312,"с/с Столовичский, ул. Поленичицкая, 1",г. Барановичи,Беларусь,,
225335,"ул. Вильчковского, 2",г. Барановичи,Беларусь,,
